genres,id,original_title
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",397,French Kiss
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10525,Forget Paris
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",27985,Far from Home: The Adventures of Yellow Dog
"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",15789,A Goofy Movie
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",27303,Hideaway
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",21183,Fluke
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",10954,Farinelli
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",47867,Gordy
"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",43475,Gumby: The Movie
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",72031,The Glass Shield
"[{'id': 99, 'name': 'Documentary'}]",14275,Hoop Dreams
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",1024,Heavenly Creatures
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",17207,Houseguest
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",13701,Immortal Beloved
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",14819,Heavyweights
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",32631,The Hunted
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11777,I.Q.
"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",628,Interview with the Vampire
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",87729,Jefferson in Paris
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",18713,The Jerky Boys
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",6280,Junior
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",9061,Just Cause
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",37108,A Kid in King Arthur's Court
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6071,Kiss of Death
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",11,Star Wars
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9587,Little Women
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",19101,A Little Princess
"[{'id': 18, 'name': 'Drama'}]",49980,Ladybird Ladybird
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",17961,L'Enfer
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",18183,Como agua para chocolate
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",4476,Legends of the Fall
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11008,Major Payne
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",47504,Little Odessa
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",32325,Mi Vida Loca
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",43742,Love Affair
"[{'id': 18, 'name': 'Drama'}]",28313,Losing Isaiah
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",11318,The Madness of King George
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",3036,Frankenstein
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",40490,Man of the House
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",24070,Mixed Nuts
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",8986,Milk Money
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",10510,Miracle on 34th Street
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",17402,Miami Rhapsody
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",38722,My Family
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",8438,Murder in the First
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",11593,Nobody's Fool
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1945,Nell
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",39310,New Jersey Drive
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",109560,New York Cop
"[{'id': 27, 'name': 'Horror'}]",56428,Beyond Bedlam
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",63105,Nemesis 2 - Nebula
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",131957,Nina Takes a Lover
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",241,Natural Born Killers
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9058,Only You
"[{'id': 18, 'name': 'Drama'}]",527,Once Were Warriors
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",18220,Poison Ivy II: Lily
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",6950,Outbreak
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",101,Léon
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",63020,The Perez Family
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2307,A Pyromaniac's Love Story
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",680,Pulp Fiction
"[{'id': 18, 'name': 'Drama'}]",41478,Panther
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",25296,Pushing Hands
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",40156,Priest
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",11450,Quiz Show
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",30304,Picture Bride
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",10452,La Reine Margot
"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",12106,The Quick and the Dead
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",161495,Roommates
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",3586,Prêt-à-Porter
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",110,Trois couleurs : Rouge
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]",108,Trois couleurs : Bleu
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",109,Trois couleurs : Blanc
"[{'id': 18, 'name': 'Drama'}]",159185,Pao Da Shuang Deng
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]",36357,Rent-a-Kid
"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",92769,Relative Fear
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",28033,Stuart Saves His Family
"[{'id': 16, 'name': 'Animation'}]",22586,The Swan Princess
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",14334,The Secret of Roan Inish
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2636,The Specialist
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",2164,Stargate
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11395,The Santa Clause
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",278,The Shawshank Redemption
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9905,Shallow Grave
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",87078,Suture
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",12527,Fresa y chocolate
"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",20306,Swimming with Sharks
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",36614,The Sum of Us
"[{'id': 35, 'name': 'Comedy'}]",27993,Senior Trip
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",31439,活着
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",9067,Tank Girl
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",9059,Tales from the Crypt: Demon Knight
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",193,Star Trek: Generations
"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",25066,Tales from the Hood
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",46797,Tom & Viv
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",12122,Village of the Damned
"[{'id': 35, 'name': 'Comedy'}]",11381,Tommy Boy
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",32636,Vanya on 42nd Street
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",36141,The Underneath
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",95963,The Walking Dead
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",1587,What's Eating Gilbert Grape
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",9271,Virtuosity
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2064,While You Were Sleeping
"[{'id': 18, 'name': 'Drama'}]",19855,The War
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",60855,Double Happiness
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",236,Muriel's Wedding
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",48287,The Baby-Sitters Club
"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",3049,Ace Ventura: Pet Detective
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2759,"The Adventures of Priscilla, Queen of the Desert"
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",12635,Backbeat
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10497,Bitter Moon
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",11382,Bullets Over Broadway
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9331,Clear and Present Danger
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",10731,The Client
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",10464,"Corrina, Corrina"
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",34152,Crooklyn
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",9495,The Crow
"[{'id': 18, 'name': 'Drama'}]",29973,Cobb
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",888,The Flintstones
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",13,Forrest Gump
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",712,Four Weddings and a Funeral
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",16295,Higher Learning
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",48992,I Like It Like That
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10879,I Love Trouble
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10660,It Could Happen to You
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",10714,The Jungle Book
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",41647,Die Macht der Bilder: Leni Riefenstahl
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",8587,The Lion King
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1689,Little Buddha
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]",11596,New Nightmare
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",854,The Mask
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",9359,Maverick
"[{'id': 18, 'name': 'Drama'}]",23333,Mrs. Parker and the Vicious Circle
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",36593,The Naked Gun 33⅓: The Final Insult
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",12280,The Paper
"[{'id': 18, 'name': 'Drama'}]",2788,Reality Bites
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",10427,Red Rock West
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11011,Ri¢hie Ri¢h
"[{'id': 18, 'name': 'Drama'}]",49803,Safe Passage
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",8987,The River Wild
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",1637,Speed
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",15128,Speechless
"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",8831,Timecop
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",36955,True Lies
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10449,When a Man Loves a Woman
"[{'id': 14, 'name': 'Fantasy'}]",10395,Wolf
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",12160,Wyatt Earp
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",40480,Bad Company
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",52038,A Man of No Importance
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",29444,S.F.W.
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",26352,A Low Down Dirty Shame
"[{'id': 18, 'name': 'Drama'}]",39953,"Boys Life: Three Stories of Love, Lust, and Liberation"
"[{'id': 18, 'name': 'Drama'}]",41580,Le colonel Chabert
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",315,"Faster, Pussycat! Kill! Kill!"
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",22067,Jason's Lyric
"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",18242,The Secret Adventures of Tom Thumb
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",11667,Street Fighter
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",32502,Coldblooded
[],267188,Desert Winds
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",28732,Fall Time
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",75555,The Fear
"[{'id': 99, 'name': 'Documentary'}]",42981,Frank and Ollie
"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",278939,Girl in the Cadillac
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",291731,Homage
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",226229,Mirage
"[{'id': 35, 'name': 'Comedy'}]",203119,Open Season
[],172923,Dos Crímenes
"[{'id': 99, 'name': 'Documentary'}]",316098,Brother Minister: The Assassination of Malcolm X
"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",8011,Highlander III: The Sorcerer
[],171857,Federal Hill
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2654,In the Mouth of Madness
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",18069,8 Seconds
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",19092,Above the Rim
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",2758,Addams Family Values
"[{'id': 35, 'name': 'Comedy'}]",38129,Martin Lawrence: You So Crazy
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10436,The Age of Innocence
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10402, 'name': 'Music'}]",13595,Airheads
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",46094,The Air Up There
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",9409,Another Stakeout
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",11853,Bad Girls
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",16771,Barcelona
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",46924,Being Human
"[{'id': 35, 'name': 'Comedy'}]",11041,The Beverly Hillbillies
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",306,Beverly Hills Cop III
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",14522,Black Beauty
"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",26203,Blink
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",178,Blown Away
"[{'id': 18, 'name': 'Drama'}]",19819,Blue Chips
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",57834,Blue Sky
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",4722,Body Snatchers
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",18215,Boxing Helena
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",1607,A Bronx Tale
"[{'id': 35, 'name': 'Comedy'}]",26391,Cabin Boy
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",117553,Calendar Girl
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6075,Carlito's Way
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",11310,City Slickers II: The Legend of Curly's Gold
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",18658,Clean Slate
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",9350,Cliffhanger
"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",9612,Coneheads
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",2124,Color of Night
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",26261,Cops & Robbersons
"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",19176,The Cowboy Way
"[{'id': 18, 'name': 'Drama'}]",49299,Dangerous Game
"[{'id': 35, 'name': 'Comedy'}]",11566,Dave
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",9571,Dazed and Confused
"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",9739,Demolition Man
"[{'id': 99, 'name': 'Documentary'}]",24257,The Endless Summer 2
"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",34444,Even Cowgirls Get the Blues
"[{'id': 35, 'name': 'Comedy'}]",26141,Fatal Instinct
"[{'id': 18, 'name': 'Drama'}]",10997,霸王别姬
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",50463,The Favor
"[{'id': 18, 'name': 'Drama'}]",10443,Fearless
"[{'id': 35, 'name': 'Comedy'}]",20239,Fear of a Black Hat
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",16297,With Honors
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",18551,Flesh and Bone
